,lat,long
1077,40.68699,-73.9635
1078,40.72183,-73.94908
1079,40.71986,-73.9869
1080,40.68881,-73.95405
1081,40.81669,-73.94267
1082,40.86717,-73.9194
1083,40.72981,-73.98318
1084,40.86929,-73.92421
1085,40.80533,-73.95204
1086,40.7476,-73.99698
1087,40.73357,-74.00723
1088,40.73204,-74.00189
1089,40.81713,-73.94217
1090,40.72917,-73.98811
1091,40.7061,-73.94531
1092,40.70147,-73.94378
1093,40.76719,-73.95303
1094,40.74134,-73.98113
1095,40.8162,-73.94747
1096,40.71613,-73.95837
1097,40.71746,-73.98782
1098,40.66933,-73.93798
1099,40.68905,-73.9541
1100,40.67615,-73.95441
1101,40.7111,-73.94643
1102,40.68944,-73.9376
1103,40.72106,-73.98384
1104,40.67747,-73.76493
1105,40.73123,-74.00591
1106,40.72152,-73.99279
1107,40.72147,-73.99208
1108,40.66604,-73.95086
1109,40.71012,-74.01504
1110,40.71856,-73.95166
1111,40.80661,-73.9576
1112,40.72203,-74.00988
1113,40.68229,-73.94287
1114,40.65955,-73.96066
1115,40.77137,-73.98943
1116,40.67796,-73.96458
1117,40.6933,-73.90823
1118,40.7502,-73.94189
1119,40.71285,-73.94383
1120,40.76487,-73.98471
1121,40.66387,-73.99077
1122,40.72893,-73.98278
1123,40.73009,-73.9827
1124,40.72955,-73.98298
1125,40.72693,-73.98521
1126,40.82537,-73.94392
1127,40.71137,-73.99403
1128,40.74428,-73.97809
1129,40.67579,-73.99968
1130,40.74087,-74.00226
1131,40.68723,-73.96897
1132,40.7182,-73.95763
1133,40.74679,-73.91853
1134,40.71739,-73.95472
1135,40.77099,-73.9898
1136,40.7195,-73.98022
1137,40.75636,-73.9939
1138,40.68834,-73.97875
1139,40.68586,-73.94837
1140,40.71164,-74.00774
1141,40.70743,-73.96728
1142,40.68545,-73.96534
1143,40.65854,-73.98384
1144,40.61269,-74.03381
1145,40.67858,-73.98537
1146,40.70821,-73.95352
1147,40.66158,-73.98954
1148,40.72457,-73.98453
1149,40.71689,-73.95706
1150,40.66221,-73.99743
1151,40.79313,-73.93493
1152,40.68444,-73.99904
1153,40.75632,-73.96464
1154,40.67996,-73.98027
1155,40.67369,-73.96589
1156,40.67211,-73.976
1157,40.79183,-73.97172
1158,40.71456,-73.99978
1159,40.71668,-73.99073
1160,40.67862,-73.98561
1161,40.68721,-74.00147
1162,40.72162,-74.00414
1163,40.75541,-73.89239
1164,40.69011,-73.97691
1165,40.66641,-73.98283
1166,40.67828,-73.99136
1167,40.71483,-73.96216
1168,40.8687,-73.8524
1169,40.5822,-73.96392
1170,40.72686,-73.9797
1171,40.68825,-73.92951
1172,40.78451,-73.97882
1173,40.82392,-73.94205
1174,40.71384,-73.9474
1175,40.7952,-73.9624
1176,40.73942,-74.00009
1177,40.65524,-73.95646
1178,40.66153,-73.98554
1179,40.59274,-74.16178
1180,40.72701,-74.0011
1181,40.68607,-73.95839
1182,40.71345,-73.95689
1183,40.73214,-74.00188
1184,40.72903,-74.00028
1185,40.67823,-73.97007
1186,40.79842,-73.96903
1187,40.72232,-73.98686
1188,40.72454,-73.97944
1189,40.77799,-73.95223
1190,40.69227,-73.90852
1191,40.7276,-73.98347
1192,40.75782,-73.92129
1193,40.72756,-73.97939
1194,40.84937,-73.91328
1195,40.68549,-73.94724
1196,40.64229,-73.96548
1197,40.79218,-73.97926
1198,40.73951,-73.98146
1199,40.7139,-73.96553
1200,40.70753,-73.92048
1201,40.73044,-73.98683
1202,40.69964,-73.99299
1203,40.67709,-73.95237
1204,40.75296,-73.93716
1205,40.67717,-73.96915
1206,40.68586,-73.9809
1207,40.68543,-73.93838
1208,40.69849,-73.92678
1209,40.74348,-73.9998
1210,40.68679,-73.97378
1211,40.75086,-73.99776
1212,40.71915,-73.95581
1213,40.64625,-73.97932
1214,40.71577,-73.94084
1215,40.70278,-73.90153
1216,40.77108,-73.95967
1217,40.68812,-73.94627
1218,40.82823,-73.94691
1219,40.74377,-73.91225
1220,40.69432,-73.96481
1221,40.82749,-73.9382
1222,40.66777,-73.98367
1223,40.71423,-73.95305
1224,40.72719,-73.86166
1225,40.74341,-73.99298
1226,40.66051,-73.98495
1227,40.72915,-73.98019
1228,40.74767,-74.01061
1229,40.82822,-73.92439
1230,40.73067,-73.955
1231,40.72246,-73.99552
1232,40.80762,-73.94017
1233,40.67786,-73.97166
1234,40.80719,-73.94253
1235,40.74129,-73.98374
1236,40.77761,-73.94606
1237,40.76413,-73.96227
1238,40.66119,-73.98822
1239,40.78339,-73.98003
1240,40.80654,-73.95019
1241,40.78111,-73.97739
1242,40.67147,-73.94979
1243,40.75532,-73.91603
1244,40.70762,-73.96764
1245,40.7311,-73.99913
1246,40.66199,-73.96294
1247,40.73176,-73.99895
1248,40.71606,-73.95526
1249,40.72184,-73.9944
1250,40.72829,-73.98156
1251,40.69043,-73.95677
1252,40.74403,-73.99581
1253,40.74552,-74.0006
1254,40.6744,-73.96558
1255,40.79358,-73.97043
1256,40.7014,-73.91333
1257,40.72924,-73.98113
1258,40.75919,-73.91836
1259,40.83064,-73.94076
1260,40.76184,-73.99334
1261,40.82445,-73.95243
1262,40.72006,-73.99579
1263,40.71872,-73.96042
1264,40.72855,-73.98265
1265,40.76304,-73.9888
1266,40.70878,-73.91727
1267,40.64437,-74.00304
1268,40.72987,-74.00082
1269,40.77424,-73.94839
1270,40.68752,-73.96688
1271,40.65841,-73.95016
1272,40.75578,-73.81948
1273,40.69271,-73.99365
1274,40.70587,-74.01534
1275,40.64882,-73.9605
1276,40.69073,-73.96762
1277,40.72515,-73.95153
1278,40.72564,-73.98252
1279,40.78024,-73.94813
1280,40.6599,-73.98279
1281,40.7964,-73.9675
1282,40.74664,-73.99441
1283,40.71788,-73.98975
1284,40.67356,-73.9425
1285,40.81757,-73.94709
1286,40.68052,-73.97254
1287,40.86821,-73.92252
1288,40.67981,-73.97967
1289,40.68251,-73.98486
1290,40.72718,-73.9812
1291,40.72363,-73.9457
1292,40.72697,-73.93921
1293,40.72274,-73.97934
1294,40.68343,-73.99189
1295,40.73514,-73.99954
1296,40.73481,-73.99845
1297,40.80053,-73.96651
1298,40.73971,-74.00221
1299,40.75767,-73.99034
1300,40.80165,-73.96287
1301,40.68328,-73.9379
1302,40.72819,-73.97933
1303,40.68411,-73.93875
1304,40.68269,-73.94004
1305,40.70779,-73.92129
1306,40.70202,-73.92402
1307,40.72603,-73.98751
1308,40.68522,-73.97771
1309,40.67391,-73.94039
1310,40.67436,-73.94807
1311,40.81199,-73.95116
1312,40.68586,-73.9501
1313,40.65204,-73.94938
1314,40.78292,-73.97438
1315,40.71603,-73.95665
1316,40.82446,-73.95274
1317,40.7641,-73.98803
1318,40.79785,-73.97202
1319,40.76961,-73.90451
1320,40.73047,-73.98229
1321,40.6772,-73.9506
1322,40.71328,-73.99315
1323,40.66732,-73.98233
1324,40.66488,-73.98079
1325,40.78837,-73.94628
1326,40.68232,-73.96501
1327,40.73252,-73.95496
1328,40.59783,-73.80158
1329,40.72437,-73.94847
1330,40.77115,-73.92275
1331,40.67859,-73.99444
1332,40.72304,-73.97923
1333,40.77032,-73.99493
1334,40.72692,-73.99948
1335,40.6806,-73.96317
1336,40.72949,-73.95493
1337,40.67649,-73.9435
1338,40.71099,-73.95217
1339,40.73041,-74.00326
1340,40.7197,-73.95741
1341,40.60399,-73.97092
1342,40.72372,-74.00277
1343,40.70989,-73.95347
1344,40.80797,-73.9489
1345,40.72466,-73.99632
1346,40.71552,-74.00749
1347,40.69464,-73.99885
1348,40.6877,-73.95824
1349,40.69079,-73.95809
1350,40.70001,-73.90698
1351,40.77247,-73.94665
1352,40.75128,-73.97658
1353,40.86345,-73.92039
1354,40.86284,-73.91955
1355,40.73413,-74.00465
1356,40.74026,-74.00079
1357,40.73474,-73.99527
1358,40.71316,-73.94532
1359,40.8347,-73.94857
1360,40.69082,-73.99281
1361,40.74124,-73.92273
1362,40.67465,-73.97975
1363,40.72203,-73.95376
1364,40.7839,-73.97897
1365,40.68533,-73.96808
1366,40.70397,-73.95536
1367,40.68084,-73.97429
1368,40.68379,-73.98313
1369,40.72188,-73.94963
1370,40.67963,-73.97237
1371,40.69249,-73.73382
1372,40.6686,-73.98342
1373,40.76985,-73.95815
1374,40.76257,-73.99303
1375,40.68466,-73.98871
1376,40.79183,-73.94743
1377,40.77471,-73.98261
1378,40.67293,-73.96399
1379,40.73587,-73.88279
1380,40.69945,-73.92148
1381,40.7072,-73.92245
1382,40.67376,-73.99648
1383,40.7256,-73.97857
1384,40.6916,-73.73323
1385,40.79196,-73.97065
1386,40.81726,-73.94583
1387,40.71655,-74.01171
1388,40.68375,-73.87065
1389,40.70958,-73.93578
1390,40.72091,-73.96133
1391,40.66959,-73.95718
1392,40.68066,-73.96644
1393,40.71447,-73.95237
1394,40.68372,-73.9406
1395,40.76408,-73.92461
1396,40.76876,-73.99473
1397,40.66839,-73.96001
1398,40.74519,-73.98338
1399,40.74285,-73.97986
1400,40.80352,-73.95127
1401,40.71455,-73.93739
1402,40.65826,-73.95951
1403,40.7324,-73.98577
1404,40.71402,-73.93989
1405,40.80338,-73.95594
1406,40.7592,-73.99133
1407,40.68935,-73.9695
1408,40.73326,-73.98245
1409,40.73082,-73.98502
1410,40.71382,-73.94164
1411,40.77975,-73.94977
1412,40.68517,-73.95563
1413,40.74609,-73.94691
1414,40.72625,-74.0018
1415,40.77428,-73.98594
1416,40.72812,-74.00191
1417,40.71657,-73.96264
1418,40.65193,-73.97301
1419,40.73485,-74.00637
1420,40.70074,-73.92333
1421,40.73607,-73.92439
1422,40.72095,-73.99401
1423,40.67639,-73.96003
1424,40.79913,-73.96057
1425,40.50868,-74.23986
1426,40.72389,-73.98934
1427,40.73727,-74.00213
1428,40.68648,-73.99257
1429,40.79512,-73.93182
1430,40.76206,-73.9998
1431,40.69382,-73.95002
1432,40.78455,-73.97352
1433,40.87114,-73.91791
1434,40.71827,-73.96259
1435,40.63358,-74.0833
1436,40.82312,-73.94971
1437,40.8224,-73.94358
1438,40.76376,-73.99161
1439,40.75703,-73.91666
1440,40.74648,-73.98459
1441,40.72294,-73.99388
1442,40.82732,-73.95112
1443,40.6951,-73.95605
1444,40.71256,-73.96626
1445,40.6795,-73.9685
1446,40.7256,-73.99445
1447,40.73045,-73.98541
1448,40.737,-73.98199
1449,40.71227,-73.96776
1450,40.75164,-73.99425
1451,40.67189,-73.93499
1452,40.72381,-73.99684
1453,40.73337,-73.984
1454,40.68304,-73.96348
1455,40.75743,-73.96939
1456,40.7419,-73.9816
1457,40.76758,-73.98722
1458,40.74189,-73.97833
1459,40.76934,-73.98464
1460,40.78363,-73.97797
1461,40.72171,-73.98334
1462,40.76803,-73.98767
1463,40.71695,-73.99031
1464,40.67574,-73.95434
1465,40.75663,-73.96681
1466,40.64573,-73.98013
1467,40.74004,-74.00426
1468,40.68863,-74.00181
1469,40.7779,-73.95246
1470,40.78194,-73.98248
1471,40.6883,-73.95375
1472,40.73354,-73.98593
1473,40.8014,-73.94361
1474,40.69922,-73.90027
1475,40.70653,-73.94421
1476,40.76287,-73.9957
1477,40.70249,-73.9488
1478,40.78754,-73.96989
1479,40.741,-73.99957
1480,40.74027,-73.98061
1481,40.77516,-73.98573
1482,40.7589,-73.99015
1483,40.72771,-73.98172
1484,40.71157,-73.9636
1485,40.71112,-73.96338
1486,40.74272,-74.00309
1487,40.64895,-73.95758
1488,40.86186,-73.92701
1489,40.68888,-73.91911
1490,40.67947,-73.98458
1491,40.79591,-73.94801
1492,40.68796,-73.91906
1493,40.67138,-73.95577
1494,40.77382,-73.95088
1495,40.68418,-73.96926
1496,40.68773,-73.95631
1497,40.62764,-73.90086
1498,40.70719,-73.89632
1499,40.73456,-74.00347
1500,40.74166,-73.97811
1501,40.67166,-73.76566
1502,40.77987,-73.91565
1503,40.77329,-73.92832
1504,40.7195,-73.99416
1505,40.70866,-73.91537
1506,40.80829,-73.9426
1507,40.80114,-73.96378
1508,40.62879,-74.16062
1509,40.61676,-73.92552
1510,40.79417,-73.95101
1511,40.75286,-74.00162
1512,40.73477,-74.00275
1513,40.7453,-73.95294
1514,40.80314,-73.95768
1515,40.74888,-73.97828
1516,40.74851,-73.97796
1517,40.67635,-73.89124
1518,40.78002,-73.95211
1519,40.69445,-73.96401
1520,40.75772,-73.8953
1521,40.80373,-73.9679
1522,40.66481,-73.98367
1523,40.68757,-73.97469
1524,40.7056,-73.94202
1525,40.67722,-73.95005
1526,40.71407,-73.95336
1527,40.72912,-73.98355
1528,40.68305,-73.97853
1529,40.68161,-73.90796
1530,40.71428,-73.961
1531,40.70234,-73.91849
1532,40.77563,-73.98065
1533,40.72866,-73.98048
1534,40.69096,-73.97241
1535,40.69114,-73.94601
1536,40.72482,-73.98097
1537,40.67406,-73.97697
1538,40.77392,-73.97852
1539,40.76422,-73.99382
1540,40.76221,-73.97787
1541,40.69128,-73.93653
1542,40.86737,-73.91877
1543,40.72177,-73.9961
1544,40.74034,-74.00259
1545,40.73105,-74.00285
1546,40.68902,-73.99517
1547,40.67793,-73.96577
1548,40.70995,-73.95536
1549,40.72756,-74.00239
1550,40.68906,-73.94103
1551,40.6967,-73.97622
1552,40.70751,-73.9467
1553,40.67507,-73.98093
1554,40.79507,-73.97568
1555,40.72225,-73.98496
1556,40.6582,-73.95275
1557,40.74723,-73.89706
1558,40.60183,-74.08953
1559,40.66084,-73.99328
1560,40.71796,-73.95439
1561,40.72558,-73.97929
1562,40.80748,-73.94869
1563,40.79854,-73.96089
1564,40.74869,-73.88293
1565,40.63324,-73.99461
1566,40.71819,-73.99136
1567,40.72582,-73.95213
1568,40.74225,-73.99492
1569,40.73016,-73.98643
1570,40.60213,-74.0893
1571,40.68344,-73.9933
1572,40.68341,-73.9606
1573,40.71534,-73.94906
1574,40.74746,-73.89712
1575,40.74687,-73.89892
1576,40.68712,-73.95876
1577,40.73795,-74.00593
1578,40.71055,-73.94915
1579,40.85956,-73.87067
1580,40.68811,-73.97236
1581,40.70985,-73.9452
1582,40.67473,-73.96263
1583,40.82655,-73.93943
1584,40.67471,-73.95324
1585,40.80155,-73.96569
1586,40.80745,-73.94353
1587,40.72576,-73.98582
1588,40.67641,-73.95729
1589,40.82398,-73.954
1590,40.68724,-73.95837
1591,40.79241,-73.97111
1592,40.77042,-73.96145
1593,40.71625,-73.9843
1594,40.80351,-73.95648
1595,40.74056,-73.99262
1596,40.66983,-73.94322
1597,40.67942,-73.96248
1598,40.71927,-73.95591
1599,40.76216,-73.92542
1600,40.73867,-73.95448
1601,40.73844,-73.95456
1602,40.70866,-73.95166
1603,40.69127,-73.99552
1604,40.70061,-73.9552
1605,40.81073,-73.9437
1606,40.80517,-73.95404
1607,40.76761,-73.98619
1608,40.64431,-74.00016
1609,40.73616,-74.004
1610,40.65989,-73.99536
1611,40.76352,-73.96394
1612,40.71141,-73.95427
1613,40.74092,-74.00037
1614,40.81908,-73.94776
1615,40.75154,-73.97104
1616,40.78361,-73.97645
1617,40.72849,-73.98041
1618,40.72369,-73.9894
1619,40.72661,-73.94586
1620,40.7232,-73.97927
1621,40.71714,-73.95447
1622,40.59193,-74.06476
1623,40.78674,-73.97243
1624,40.78747,-73.97238
1625,40.74975,-73.93688
1626,40.70226,-73.92797
1627,40.74231,-73.97839
1628,40.71778,-74.00452
1629,40.7296,-73.98479
1630,40.57728,-73.95362
1631,40.73454,-74.00365
1632,40.71729,-74.00424
1633,40.85963,-73.93107
1634,40.7229,-73.99574
1635,40.80529,-73.96467
1636,40.68736,-73.97496
1637,40.6258,-73.90004
1638,40.72064,-73.99605
1639,40.80145,-73.95572
1640,40.76412,-73.97666
1641,40.71955,-73.99706
1642,40.81161,-73.94046
1643,40.6747,-73.98245
1644,40.74314,-74.00119
1645,40.73158,-73.98303
1646,40.70608,-73.93154
1647,40.68371,-73.95604
1648,40.67652,-73.9614
1649,40.72699,-73.97969
1650,40.76372,-73.79201
1651,40.68391,-73.96201
1652,40.77938,-73.98247
1653,40.7189,-73.95725
1654,40.64294,-73.96016
1655,40.66777,-73.97781
1656,40.67968,-73.94715
1657,40.72863,-74.00137
1658,40.75583,-73.91839
1659,40.71592,-73.9898
1660,40.65142,-73.97601
1661,40.72408,-73.99823
1662,40.73233,-73.98695
1663,40.67958,-73.93687
1664,40.80193,-73.96703
1665,40.68522,-73.93557
1666,40.75754,-73.93004
1667,40.8584,-73.86969
1668,40.72714,-73.99581
1669,40.70118,-73.92826
1670,40.68116,-73.96559
1671,40.75982,-73.96521
1672,40.68785,-73.96708
1673,40.68444,-73.95692
1674,40.68468,-73.96303
1675,40.75383,-73.96777
1676,40.77638,-73.95247
1677,40.76361,-73.91793
1678,40.76605,-73.92922
1679,40.70022,-73.93032
1680,40.78227,-73.9841
1681,40.64073,-73.95832
1682,40.70369,-73.93284
1683,40.64232,-73.9572
1684,40.80826,-73.93401
1685,40.77466,-73.91807
1686,40.67679,-73.93776
1687,40.70745,-73.94307
1688,40.71203,-73.95993
1689,40.75666,-73.76314
1690,40.69594,-73.98375
1691,40.71988,-73.95616
1692,40.759,-73.9953
1693,40.77016,-73.92316
1694,40.69254,-73.91092
1695,40.71572,-73.95574
1696,40.75039,-74.00287
1697,40.71435,-73.95073
1698,40.83556,-73.94609
1699,40.72439,-73.97767
1700,40.7179,-73.96107
1701,40.73997,-73.98789
1702,40.77734,-73.9877
1703,40.67453,-73.96759
1704,40.78027,-73.90821
1705,40.76078,-73.99076
1706,40.80343,-73.93514
1707,40.85914,-73.86979
1708,40.69407,-73.94551
1709,40.69377,-73.97009
1710,40.77032,-73.95331
1711,40.75612,-73.82517
1712,40.73461,-74.00594
1713,40.72578,-73.98448
1714,40.81381,-73.94314
1715,40.74527,-73.94629
1716,40.71813,-73.9606
1717,40.71606,-73.95527
1718,40.64047,-73.96388
1719,40.6953,-73.95832
1720,40.79767,-73.96114
1721,40.73652,-74.00876
1722,40.7982,-73.97173
1723,40.71247,-73.99873
1724,40.68798,-73.97442
1725,40.80461,-73.92276
1726,40.68191,-73.95475
1727,40.73364,-74.00539
1728,40.73164,-74.00327
1729,40.71502,-73.98192
1730,40.74997,-73.9397
1731,40.71188,-73.9608
1732,40.68176,-73.914
1733,40.73186,-74.00329
1734,40.70719,-73.95228
1735,40.71818,-73.98206
1736,40.84448,-73.93978
1737,40.72762,-73.98218
1738,40.65545,-73.95781
1739,40.82294,-73.94999
1740,40.81915,-73.93964
1741,40.71222,-73.95827
1742,40.73403,-74.00298
1743,40.67708,-73.96649
1744,40.72232,-73.99343
1745,40.73761,-74.00043
1746,40.79863,-73.95292
1747,40.77775,-73.98732
1748,40.85082,-73.9378
1749,40.72877,-73.98794
1750,40.88757,-73.90522
1751,40.76553,-73.96262
1752,40.71703,-73.98612
1753,40.72034,-73.95669
1754,40.82169,-73.93882
1755,40.77445,-73.98496
1756,40.68356,-73.94042
1757,40.73545,-73.9931
1758,40.65954,-73.97805
1759,40.65875,-73.9766
1760,40.80118,-73.96783
1761,40.8678,-73.92619
1762,40.75351,-73.99762
1763,40.65586,-73.95953
1764,40.72381,-73.97896
1765,40.77452,-73.90889
1766,40.7666,-73.95903
1767,40.70308,-73.92765
1768,40.77043,-73.9515
1769,40.66882,-73.98841
1770,40.67759,-73.95432
1771,40.70773,-73.9566
1772,40.73493,-73.98655
1773,40.68561,-73.92029
1774,40.77483,-73.94674
1775,40.82536,-73.94923
1776,40.69075,-73.97192
1777,40.7449,-73.97656
1778,40.85262,-73.93821
1779,40.67338,-73.96415
1780,40.70538,-73.92946
1781,40.68537,-73.97713
1782,40.7176,-73.95234
1783,40.71956,-73.98574
1784,40.68015,-73.978
1785,40.82974,-73.94193
1786,40.78592,-73.97775
1787,40.67504,-73.95273
1788,40.72591,-73.99452
1789,40.70747,-73.93879
1790,40.71786,-73.99518
1791,40.68631,-73.96802
1792,40.83329,-73.93834
1793,40.68216,-73.99504
1794,40.68418,-73.98039
1795,40.73159,-73.95048
1796,40.76108,-73.9274
1797,40.73698,-73.87763
1798,40.73842,-73.87609
1799,40.70876,-73.94971
1800,40.71986,-73.95925
1801,40.72721,-73.98411
1802,40.83378,-73.94966
1803,40.70947,-73.82922
1804,40.76704,-73.98345
1805,40.7119,-73.96031
1806,40.78728,-73.94579
1807,40.70281,-73.94328
1808,40.69319,-73.96351
1809,40.74117,-73.99517
1810,40.80586,-73.94642
1811,40.68515,-73.99055
1812,40.73713,-74.00232
1813,40.68194,-73.92757
1814,40.68509,-73.93854
1815,40.63547,-73.97417
1816,40.67138,-73.97772
1817,40.74082,-73.99581
1818,40.68871,-73.97181
1819,40.67228,-73.97248
1820,40.71988,-73.98639
1821,40.77171,-73.95042
1822,40.72699,-73.97894
1823,40.6916,-73.92294
1824,40.73227,-74.00949
1825,40.80139,-73.95433
1826,40.74263,-73.92476
1827,40.69764,-73.93084
1828,40.85604,-73.93469
1829,40.67309,-73.94799
1830,40.72825,-74.00225
1831,40.82513,-73.94617
1832,40.7445,-73.97583
1833,40.75979,-73.81016
1834,40.76883,-73.95353
1835,40.82258,-73.95418
1836,40.82238,-73.95534
1837,40.79106,-73.95058
1838,40.82173,-73.95548
1839,40.68443,-73.96337
1840,40.82233,-73.95568
1841,40.68615,-73.93095
1842,40.73131,-73.98609
1843,40.69413,-73.96389
1844,40.72103,-73.94798
1845,40.73319,-73.95623
1846,40.72166,-73.94037
1847,40.69379,-73.98525
1848,40.67231,-73.96032
1849,40.75284,-74.00138
1850,40.81024,-73.94154
1851,40.80997,-73.93992
1852,40.72125,-73.99272
1853,40.69763,-73.93102
1854,40.71622,-73.96042
1855,40.67507,-73.97792
1856,40.76744,-73.96118
1857,40.73336,-73.99836
1858,40.67869,-73.99197
1859,40.63132,-74.08799
1860,40.80394,-73.9506
1861,40.67828,-73.95646
1862,40.68407,-73.93944
1863,40.67919,-73.97191
1864,40.73588,-73.99224
1865,40.68334,-73.96704
1866,40.66229,-73.96296
1867,40.7349,-73.98549
1868,40.6938,-73.94698
1869,40.68673,-73.96252
1870,40.67378,-73.96471
1871,40.83783,-73.93832
1872,40.62908,-73.95965
1873,40.72632,-73.97907
1874,40.77627,-73.98365
1875,40.70738,-73.92213
1876,40.77613,-73.94872
1877,40.77837,-73.97964
1878,40.85123,-73.93223
1879,40.73184,-73.95802
1880,40.71921,-73.99116
1881,40.71699,-73.95817
1882,40.74372,-74.00021
1883,40.78417,-73.83875
1884,40.77389,-73.951
1885,40.71969,-74.00876
1886,40.7225,-73.98267
1887,40.69165,-73.95456
1888,40.7529,-73.92985
1889,40.66059,-73.99361
1890,40.71733,-73.9531
1891,40.67922,-73.96907
1892,40.76188,-73.97193
1893,40.72876,-73.98413
1894,40.68062,-73.97042
1895,40.73126,-74.00502
1896,40.73075,-73.99265
1897,40.73345,-73.98956
1898,40.6763,-73.96528
1899,40.70366,-73.9269
1900,40.7466,-73.99219
1901,40.74712,-73.99514
1902,40.71892,-73.98627
1903,40.71593,-73.99031
1904,40.71541,-73.94464
1905,40.77886,-73.98444
1906,40.76194,-73.99346
1907,40.75665,-73.92015
1908,40.84714,-73.94172
1909,40.76074,-73.80969
1910,40.8129,-73.95213
1911,40.70234,-73.92424
1912,40.62961,-73.9572
1913,40.73574,-74.00056
1914,40.71312,-73.99033
1915,40.69691,-73.96713
1916,40.66251,-73.95374
1917,40.72003,-73.98693
1918,40.7141,-73.96477
1919,40.70694,-73.95307
1920,40.68941,-73.95247
1921,40.7077,-73.92212
1922,40.71275,-73.98682
1923,40.78689,-73.97314
1924,40.78429,-73.97815
1925,40.7016,-73.91868
1926,40.68196,-73.95168
1927,40.64651,-73.97662
1928,40.73031,-73.98426
1929,40.76714,-73.95922
1930,40.76,-73.81117
1931,40.6593,-73.95686
1932,40.76014,-73.81146
1933,40.80712,-73.95316
1934,40.68099,-73.97446
1935,40.86585,-73.92693
1936,40.67525,-73.9486
1937,40.67771,-73.99428
1938,40.73118,-74.0029
1939,40.7106,-73.96532
1940,40.77815,-73.95902
1941,40.71427,-73.94671
1942,40.71731,-73.95627
1943,40.68646,-73.91313
1944,40.73132,-73.99979
